,year,willid,site,site_full,season,treat,height,willid_full,exp,dam,browse,beaver_status,beaver_year
1556,2016,6,elk,elk-dx,fall,dx,205,elk-dx-6,1,1,0,no bv,2019
1557,2016,9,elk,elk-dx,fall,dx,422,elk-dx-9,1,1,0,no bv,2019
1558,2016,312,elk,elk-dx,fall,dx,335,elk-dx-312,1,1,0,no bv,2019
1559,2016,315,elk,elk-dx,fall,dx,110,elk-dx-315,1,1,0,no bv,2019
1560,2016,318,elk,elk-dx,fall,dx,342,elk-dx-318,1,1,0,no bv,2019
1561,2016,321,elk,elk-dx,fall,dx,147,elk-dx-321,1,1,0,no bv,2019
1562,2016,561,elk,elk-dx,fall,dx,361,elk-dx-561,1,1,0,no bv,2019
1563,2016,5,elk,elk-dc,fall,dc,160,elk-dc-5,1,1,1,no bv,2019
1564,2016,543,elk,elk-dc,fall,dc,126,elk-dc-543,1,1,1,no bv,2019
1565,2016,546,elk,elk-dc,fall,dc,71,elk-dc-546,1,1,1,no bv,2019
1566,2016,549,elk,elk-dc,fall,dc,81,elk-dc-549,1,1,1,no bv,2019
1567,2016,552,elk,elk-dc,fall,dc,104,elk-dc-552,1,1,1,no bv,2019
1568,2016,56,eb2,eb2-dc,fall,dc,325,eb2-dc-56,1,1,1,no bv,2019
1569,2016,58,eb2,eb2-dc,fall,dc,370,eb2-dc-58,1,1,1,no bv,2019
1570,2016,59,eb2,eb2-dc,fall,dc,322,eb2-dc-59,1,1,1,no bv,2019
1571,2016,61,eb2,eb2-dc,fall,dc,364,eb2-dc-61,1,1,1,no bv,2019
1572,2016,726,eb2,eb2-dc,fall,dc,225,eb2-dc-726,1,1,1,no bv,2019
1573,2016,47,eb2,eb2-dc,fall,dc,194,eb2-dc-47,1,1,1,no bv,2019
1574,2016,48,eb2,eb2-dc,fall,dc,192,eb2-dc-48,1,1,1,no bv,2019
1575,2016,49,eb2,eb2-dc,fall,dc,257,eb2-dc-49,1,1,1,no bv,2019
1576,2016,51,eb2,eb2-dc,fall,dc,197,eb2-dc-51,1,1,1,no bv,2019
1577,2016,52,eb2,eb2-dc,fall,dc,259,eb2-dc-52,1,1,1,no bv,2019
1578,2016,53,eb2,eb2-dc,fall,dc,270,eb2-dc-53,1,1,1,no bv,2019
1579,2016,54,eb2,eb2-dc,fall,dc,280,eb2-dc-54,1,1,1,no bv,2019
1580,2016,55,eb2,eb2-dc,fall,dc,268,eb2-dc-55,1,1,1,no bv,2019
1581,2016,7,eb2,eb2-cx,fall,cx,218,eb2-cx-7,1,0,0,no bv,2019
1582,2016,753,eb2,eb2-cx,fall,cx,185,eb2-cx-753,1,0,0,no bv,2019
1583,2016,756,eb2,eb2-cx,fall,cx,173,eb2-cx-756,1,0,0,no bv,2019
1584,2016,768,eb2,eb2-cx,fall,cx,161,eb2-cx-768,1,0,0,no bv,2019
1585,2016,487,eb2,eb2-cx,fall,cx,166,eb2-cx-487,1,0,0,no bv,2019
1586,2016,729,eb2,eb2-cx,fall,cx,216,eb2-cx-729,1,0,0,no bv,2019
1587,2016,732,eb2,eb2-cx,fall,cx,145,eb2-cx-732,1,0,0,no bv,2019
1588,2016,735,eb2,eb2-cx,fall,cx,165,eb2-cx-735,1,0,0,no bv,2019
1589,2016,738,eb2,eb2-cx,fall,cx,154,eb2-cx-738,1,0,0,no bv,2019
1590,2016,741,eb2,eb2-cx,fall,cx,185,eb2-cx-741,1,0,0,no bv,2019
1591,2016,744,eb2,eb2-cx,fall,cx,89,eb2-cx-744,1,0,0,no bv,2019
1592,2016,37,eb2,eb2-dx,fall,dx,336,eb2-dx-37,1,1,0,no bv,2019
1593,2016,38,eb2,eb2-dx,fall,dx,209,eb2-dx-38,1,1,0,no bv,2019
1594,2016,39,eb2,eb2-dx,fall,dx,327,eb2-dx-39,1,1,0,no bv,2019
1595,2016,41,eb2,eb2-dx,fall,dx,274,eb2-dx-41,1,1,0,no bv,2019
1596,2016,42,eb2,eb2-dx,fall,dx,308,eb2-dx-42,1,1,0,no bv,2019
1597,2016,43,eb2,eb2-dx,fall,dx,404,eb2-dx-43,1,1,0,no bv,2019
1598,2016,45,eb2,eb2-dx,fall,dx,265,eb2-dx-45,1,1,0,no bv,2019
1599,2016,46,eb2,eb2-dx,fall,dx,358,eb2-dx-46,1,1,0,no bv,2019
1600,2016,31,eb2,eb2-dx,fall,dx,262,eb2-dx-31,1,1,0,no bv,2019
1601,2016,32,eb2,eb2-dx,fall,dx,403,eb2-dx-32,1,1,0,no bv,2019
1602,2016,33,eb2,eb2-dx,fall,dx,305,eb2-dx-33,1,1,0,no bv,2019
1603,2016,34,eb2,eb2-dx,fall,dx,311,eb2-dx-34,1,1,0,no bv,2019
1604,2016,35,eb2,eb2-dx,fall,dx,397,eb2-dx-35,1,1,0,no bv,2019
1605,2016,771,eb2,eb2-cc,fall,cc,80,eb2-cc-771,1,0,1,no bv,2019
1606,2016,774,eb2,eb2-cc,fall,cc,108,eb2-cc-774,1,0,1,no bv,2019
1607,2016,777,eb2,eb2-cc,fall,cc,148,eb2-cc-777,1,0,1,no bv,2019
1608,2016,7,eb2,eb2-cc,fall,cc,100,eb2-cc-7,1,0,1,no bv,2019
1609,2016,783,eb2,eb2-cc,fall,cc,120,eb2-cc-783,1,0,1,no bv,2019
1610,2016,786,eb2,eb2-cc,fall,cc,162,eb2-cc-786,1,0,1,no bv,2019
1611,2016,789,eb2,eb2-cc,fall,cc,101,eb2-cc-789,1,0,1,no bv,2019
1612,2016,792,eb2,eb2-cc,fall,cc,294,eb2-cc-792,1,0,1,no bv,2019
1613,2016,795,eb2,eb2-cc,fall,cc,132,eb2-cc-795,1,0,1,no bv,2019
1614,2016,9,eb2,eb2-cc,fall,cc,305,eb2-cc-9,1,0,1,no bv,2019
1615,2016,493,eb1,eb1-cc,fall,cc,95,eb1-cc-493,1,0,1,no bv,2019
1616,2016,499,eb1,eb1-cc,fall,cc,126,eb1-cc-499,1,0,1,no bv,2019
1617,2016,2,eb1,eb1-cc,fall,cc,113,eb1-cc-2,1,0,1,no bv,2019
1618,2016,8,eb1,eb1-cc,fall,cc,94,eb1-cc-8,1,0,1,no bv,2019
1619,2016,611,eb1,eb1-cc,fall,cc,142,eb1-cc-611,1,0,1,no bv,2019
1620,2016,614,eb1,eb1-cc,fall,cc,126,eb1-cc-614,1,0,1,no bv,2019
1621,2016,617,eb1,eb1-cc,fall,cc,122,eb1-cc-617,1,0,1,no bv,2019
1622,2016,6,eb1,eb1-cc,fall,cc,169,eb1-cc-6,1,0,1,no bv,2019
1623,2016,626,eb1,eb1-cc,fall,cc,69,eb1-cc-626,1,0,1,no bv,2019
1624,2016,629,eb1,eb1-cc,fall,cc,133,eb1-cc-629,1,0,1,no bv,2019
1625,2016,632,eb1,eb1-cc,fall,cc,150,eb1-cc-632,1,0,1,no bv,2019
1626,2016,632,eb1,eb1-cc,fall,cc,152,eb1-cc-632,1,0,1,no bv,2019
1627,2016,16,eb1,eb1-dc,fall,dc,262,eb1-dc-16,1,1,1,no bv,2019
1628,2016,17,eb1,eb1-dc,fall,dc,318,eb1-dc-17,1,1,1,no bv,2019
1629,2016,18,eb1,eb1-dc,fall,dc,223,eb1-dc-18,1,1,1,no bv,2019
1630,2016,19,eb1,eb1-dc,fall,dc,232,eb1-dc-19,1,1,1,no bv,2019
1631,2016,21,eb1,eb1-dc,fall,dc,266,eb1-dc-21,1,1,1,no bv,2019
1632,2016,22,eb1,eb1-dc,fall,dc,227,eb1-dc-22,1,1,1,no bv,2019
1633,2016,23,eb1,eb1-dc,fall,dc,203,eb1-dc-23,1,1,1,no bv,2019
1634,2016,637,eb1,eb1-cx,fall,cx,156,eb1-cx-637,1,0,0,no bv,2019
1635,2016,637,eb1,eb1-cx,fall,cx,154,eb1-cx-637,1,0,0,no bv,2019
1636,2016,643,eb1,eb1-cx,fall,cx,228,eb1-cx-643,1,0,0,no bv,2019
1637,2016,646,eb1,eb1-cx,fall,cx,226,eb1-cx-646,1,0,0,no bv,2019
1638,2016,649,eb1,eb1-cx,fall,cx,224,eb1-cx-649,1,0,0,no bv,2019
1639,2016,652,eb1,eb1-cx,fall,cx,356,eb1-cx-652,1,0,0,no bv,2019
1640,2016,655,eb1,eb1-cx,fall,cx,275,eb1-cx-655,1,0,0,no bv,2019
1641,2016,658,eb1,eb1-cx,fall,cx,169,eb1-cx-658,1,0,0,no bv,2019
1642,2016,661,eb1,eb1-cx,fall,cx,253,eb1-cx-661,1,0,0,no bv,2019
1643,2016,2,eb1,eb1-dx,fall,dx,353,eb1-dx-2,1,1,0,no bv,2019
1644,2016,3,eb1,eb1-dx,fall,dx,190,eb1-dx-3,1,1,0,no bv,2019
1645,2016,4,eb1,eb1-dx,fall,dx,294,eb1-dx-4,1,1,0,no bv,2019
1646,2016,5,eb1,eb1-dx,fall,dx,262,eb1-dx-5,1,1,0,no bv,2019
1647,2016,6,eb1,eb1-dx,fall,dx,326,eb1-dx-6,1,1,0,no bv,2019
1648,2016,7,eb1,eb1-dx,fall,dx,312,eb1-dx-7,1,1,0,no bv,2019
1649,2016,8,eb1,eb1-dx,fall,dx,241,eb1-dx-8,1,1,0,no bv,2019
1650,2016,9,eb1,eb1-dx,fall,dx,333,eb1-dx-9,1,1,0,no bv,2019
1651,2016,11,eb1,eb1-dx,fall,dx,212,eb1-dx-11,1,1,0,no bv,2019
1652,2016,12,eb1,eb1-dx,fall,dx,211,eb1-dx-12,1,1,0,no bv,2019
1653,2016,13,eb1,eb1-dx,fall,dx,247,eb1-dx-13,1,1,0,no bv,2019
1654,2016,14,eb1,eb1-dx,fall,dx,237,eb1-dx-14,1,1,0,no bv,2019
1655,2016,15,eb1,eb1-dx,fall,dx,302,eb1-dx-15,1,1,0,no bv,2019
1656,2016,456,eb1,eb1-dx,fall,dx,203,eb1-dx-456,1,1,0,no bv,2019
1657,2016,24,eb1,eb1-dc,fall,dc,227,eb1-dc-24,1,1,1,no bv,2019
1658,2016,25,eb1,eb1-dc,fall,dc,228,eb1-dc-25,1,1,1,no bv,2019
1659,2016,28,eb1,eb1-dc,fall,dc,123,eb1-dc-28,1,1,1,no bv,2019
1660,2016,29,eb1,eb1-dc,fall,dc,200,eb1-dc-29,1,1,1,no bv,2019
1661,2016,814,eb1,eb1-dc,fall,dc,319,eb1-dc-814,1,1,1,no bv,2019
1662,2016,2,eb1,eb1-dc,fall,dc,188,eb1-dc-2,1,1,1,no bv,2019
1663,2017,257,wb,wb-cx,fall,cx,227,wb-cx-257,1,0,0,no bv,2019
1664,2017,2,wb,wb-cx,fall,cx,402,wb-cx-2,1,0,0,no bv,2019
1665,2017,263,wb,wb-cx,fall,cx,389,wb-cx-263,1,0,0,no bv,2019
1666,2017,266,wb,wb-cx,fall,cx,296,wb-cx-266,1,0,0,no bv,2019
1667,2017,269,wb,wb-cx,fall,cx,186,wb-cx-269,1,0,0,no bv,2019
1668,2017,275,wb,wb-cx,fall,cx,197,wb-cx-275,1,0,0,no bv,2019
1669,2017,278,wb,wb-cx,fall,cx,329,wb-cx-278,1,0,0,no bv,2019
1670,2017,281,wb,wb-cx,fall,cx,234,wb-cx-281,1,0,0,no bv,2019
1671,2017,284,wb,wb-cx,fall,cx,277,wb-cx-284,1,0,0,no bv,2019
1672,2017,7,wb,wb-cx,fall,cx,200,wb-cx-7,1,0,0,no bv,2019
1673,2017,227,wb,wb-cx,fall,cx,181,wb-cx-227,1,0,0,no bv,2019
1674,2017,2,wb,wb-cx,fall,cx,138,wb-cx-2,1,0,0,no bv,2019
1675,2017,233,wb,wb-cx,fall,cx,310,wb-cx-233,1,0,0,no bv,2019
1676,2017,236,wb,wb-cx,fall,cx,224,wb-cx-236,1,0,0,no bv,2019
1677,2017,239,wb,wb-cx,fall,cx,294,wb-cx-239,1,0,0,no bv,2019
1678,2017,242,wb,wb-cx,fall,cx,324,wb-cx-242,1,0,0,no bv,2019
1679,2017,245,wb,wb-cx,fall,cx,288,wb-cx-245,1,0,0,no bv,2019
1680,2017,248,wb,wb-cx,fall,cx,291,wb-cx-248,1,0,0,no bv,2019
1681,2017,251,wb,wb-cx,fall,cx,314,wb-cx-251,1,0,0,no bv,2019
1682,2017,254,wb,wb-cx,fall,cx,388,wb-cx-254,1,0,0,no bv,2019
1683,2017,1,wb,wb-dx,fall,dx,392,wb-dx-1,1,1,0,no bv,2019
1684,2017,4,wb,wb-dx,fall,dx,370,wb-dx-4,1,1,0,no bv,2019
1685,2017,7,wb,wb-dx,fall,dx,279,wb-dx-7,1,1,0,no bv,2019
1686,2017,1,wb,wb-dx,fall,dx,322,wb-dx-1,1,1,0,no bv,2019
1687,2017,113,wb,wb-dx,fall,dx,297,wb-dx-113,1,1,0,no bv,2019
1688,2017,116,wb,wb-dx,fall,dx,397,wb-dx-116,1,1,0,no bv,2019
1689,2017,119,wb,wb-dx,fall,dx,352,wb-dx-119,1,1,0,no bv,2019
1690,2017,125,wb,wb-dx,fall,dx,241,wb-dx-125,1,1,0,no bv,2019
1691,2017,128,wb,wb-dx,fall,dx,263,wb-dx-128,1,1,0,no bv,2019
1692,2017,131,wb,wb-dx,fall,dx,307,wb-dx-131,1,1,0,no bv,2019
1693,2017,134,wb,wb-dx,fall,dx,320,wb-dx-134,1,1,0,no bv,2019
1694,2017,137,wb,wb-dx,fall,dx,331,wb-dx-137,1,1,0,no bv,2019
1695,2017,1,wb,wb-dx,fall,dx,256,wb-dx-1,1,1,0,no bv,2019
1696,2017,143,wb,wb-dx,fall,dx,308,wb-dx-143,1,1,0,no bv,2019
1697,2017,146,wb,wb-dx,fall,dx,408,wb-dx-146,1,1,0,no bv,2019
1698,2017,149,wb,wb-dx,fall,dx,314,wb-dx-149,1,1,0,no bv,2019
1699,2017,152,wb,wb-dx,fall,dx,339,wb-dx-152,1,1,0,no bv,2019
1700,2017,155,wb,wb-dx,fall,dx,440,wb-dx-155,1,1,0,no bv,2019
1701,2017,158,wb,wb-dx,fall,dx,490,wb-dx-158,1,1,0,no bv,2019
1702,2017,161,wb,wb-dx,fall,dx,412,wb-dx-161,1,1,0,no bv,2019
1703,2017,65,wb,wb-cc,fall,cc,273,wb-cc-65,1,0,1,no bv,2019
1704,2017,67,wb,wb-cc,fall,cc,278,wb-cc-67,1,0,1,no bv,2019
1705,2017,73,wb,wb-cc,fall,cc,180,wb-cc-73,1,0,1,no bv,2019
1706,2017,76,wb,wb-cc,fall,cc,153,wb-cc-76,1,0,1,no bv,2019
1707,2017,82,wb,wb-cc,fall,cc,229,wb-cc-82,1,0,1,no bv,2019
1708,2017,85,wb,wb-cc,fall,cc,270,wb-cc-85,1,0,1,no bv,2019
1709,2017,88,wb,wb-cc,fall,cc,250,wb-cc-88,1,0,1,no bv,2019
1710,2017,91,wb,wb-cc,fall,cc,223,wb-cc-91,1,0,1,no bv,2019
1711,2017,94,wb,wb-cc,fall,cc,151,wb-cc-94,1,0,1,no bv,2019
1712,2017,97,wb,wb-cc,fall,cc,169,wb-cc-97,1,0,1,no bv,2019
1713,2017,293,wb,wb-cc,fall,cc,184,wb-cc-293,1,0,1,no bv,2019
1714,2017,296,wb,wb-cc,fall,cc,345,wb-cc-296,1,0,1,no bv,2019
1715,2017,1,wb,wb-cc,fall,cc,208,wb-cc-1,1,0,1,no bv,2019
1716,2017,4,wb,wb-cc,fall,cc,104,wb-cc-4,1,0,1,no bv,2019
1717,2017,7,wb,wb-cc,fall,cc,183,wb-cc-7,1,0,1,no bv,2019
1718,2017,5,wb,wb-cc,fall,cc,86,wb-cc-5,1,0,1,no bv,2019
1719,2017,513,wb,wb-cc,fall,cc,221,wb-cc-513,1,0,1,no bv,2019
1720,2017,516,wb,wb-cc,fall,cc,116,wb-cc-516,1,0,1,no bv,2019
1721,2017,915,wb,wb-cc,fall,cc,194,wb-cc-915,1,0,1,no bv,2019
1722,2017,191,wb,wb-dc,fall,dc,424,wb-dc-191,1,1,1,no bv,2019
1723,2017,194,wb,wb-dc,fall,dc,321,wb-dc-194,1,1,1,no bv,2019
1724,2017,197,wb,wb-dc,fall,dc,242,wb-dc-197,1,1,1,no bv,2019
1725,2017,6,wb,wb-dc,fall,dc,86,wb-dc-6,1,1,1,no bv,2019
1726,2017,9,wb,wb-dc,fall,dc,265,wb-dc-9,1,1,1,no bv,2019
1727,2017,212,wb,wb-dc,fall,dc,337,wb-dc-212,1,1,1,no bv,2019
1728,2017,215,wb,wb-dc,fall,dc,266,wb-dc-215,1,1,1,no bv,2019
1729,2017,218,wb,wb-dc,fall,dc,207,wb-dc-218,1,1,1,no bv,2019
1730,2017,221,wb,wb-dc,fall,dc,371,wb-dc-221,1,1,1,no bv,2019
1731,2017,164,wb,wb-dc,fall,dc,219,wb-dc-164,1,1,1,no bv,2019
1732,2017,167,wb,wb-dc,fall,dc,250,wb-dc-167,1,1,1,no bv,2019
1733,2017,1,wb,wb-dc,fall,dc,197,wb-dc-1,1,1,1,no bv,2019
1734,2017,173,wb,wb-dc,fall,dc,297,wb-dc-173,1,1,1,no bv,2019
1735,2017,173,wb,wb-dc,fall,dc,197,wb-dc-173,1,1,1,no bv,2019
1736,2017,179,wb,wb-dc,fall,dc,197,wb-dc-179,1,1,1,no bv,2019
1737,2017,182,wb,wb-dc,fall,dc,250,wb-dc-182,1,1,1,no bv,2019
1738,2017,185,wb,wb-dc,fall,dc,390,wb-dc-185,1,1,1,no bv,2019
1739,2017,188,wb,wb-dc,fall,dc,330,wb-dc-188,1,1,1,no bv,2019
1740,2017,199,wb,wb-dc,fall,dc,99,wb-dc-199,1,1,1,no bv,2019
1741,2017,224,wb,wb-dc,fall,dc,266,wb-dc-224,1,1,1,no bv,2019
1742,2017,224,wb,wb-dc,fall,dc,226,wb-dc-224,1,1,1,no bv,2019
1743,2017,166,wb,wb-obs,fall,obs,325,wb-obs-166,0,0,1,no bv,2019
1744,2017,169,wb,wb-obs,fall,obs,218,wb-obs-169,0,0,1,no bv,2019
1745,2017,172,wb,wb-obs,fall,obs,349,wb-obs-172,0,0,1,no bv,2019
1746,2017,371,wb,wb-obs,fall,obs,213,wb-obs-371,0,0,1,no bv,2019
1747,2017,27,slide,slide-obs,fall,obs,65,slide-obs-27,0,0,1,no bv,2019
1748,2017,29,slide,slide-obs,fall,obs,60,slide-obs-29,0,0,1,no bv,2019
1749,2017,74516,slide,slide-obs,fall,obs,51,slide-obs-74516,0,0,1,no bv,2019
1750,2017,32,slide,slide-obs,fall,obs,50,slide-obs-32,0,0,1,no bv,2019
1751,2017,33,slide,slide-obs,fall,obs,139,slide-obs-33,0,0,1,no bv,2019
1752,2017,1,slide,slide-obs,fall,obs,93,slide-obs-1,0,0,1,no bv,2019
1753,2017,86,crescent,crescent-obs,fall,obs,98,crescent-obs-86,0,0,1,no bv,2019
1754,2017,89,crescent,crescent-obs,fall,obs,76,crescent-obs-89,0,0,1,no bv,2019
1755,2017,92,crescent,crescent-obs,fall,obs,54,crescent-obs-92,0,0,1,no bv,2019
1756,2017,95,crescent,crescent-obs,fall,obs,66,crescent-obs-95,0,0,1,no bv,2019
1757,2017,116,lostc,lostc-obs,fall,obs,108,lostc-obs-116,0,0,1,no bv,2019
1758,2017,119,lostc,lostc-obs,fall,obs,123,lostc-obs-119,0,0,1,no bv,2019
1759,2017,122,lostc,lostc-obs,fall,obs,138,lostc-obs-122,0,0,1,no bv,2019
1760,2017,125,lostc,lostc-obs,fall,obs,182,lostc-obs-125,0,0,1,no bv,2019
1761,2017,128,lostc,lostc-obs,fall,obs,139,lostc-obs-128,0,0,1,no bv,2019
1762,2017,1,lostl,lostl-obs,fall,obs,61,lostl-obs-1,0,0,1,no bv,2019
1763,2017,4,lostl,lostl-obs,fall,obs,165,lostl-obs-4,0,0,1,no bv,2019
1764,2017,7,lostl,lostl-obs,fall,obs,86,lostl-obs-7,0,0,1,no bv,2019
1765,2017,1,lostl,lostl-obs,fall,obs,80,lostl-obs-1,0,0,1,no bv,2019
1766,2017,113,lostl,lostl-obs,fall,obs,277,lostl-obs-113,0,0,1,no bv,2019
1767,2017,9,oxbow,oxbow-obs,fall,obs,112,oxbow-obs-9,0,0,1,no bv,2019
1768,2017,312,oxbow,oxbow-obs,fall,obs,93,oxbow-obs-312,0,0,1,no bv,2019
1769,2017,315,oxbow,oxbow-obs,fall,obs,92,oxbow-obs-315,0,0,1,no bv,2019
1770,2017,318,oxbow,oxbow-obs,fall,obs,154,oxbow-obs-318,0,0,1,no bv,2019
1771,2017,321,oxbow,oxbow-obs,fall,obs,206,oxbow-obs-321,0,0,1,no bv,2019
1772,2017,438,rose,rose-obs,fall,obs,156,rose-obs-438,0,0,1,no bv,2019
1773,2017,441,rose,rose-obs,fall,obs,69,rose-obs-441,0,0,1,no bv,2019
1774,2017,444,rose,rose-obs,fall,obs,204,rose-obs-444,0,0,1,no bv,2019
1775,2017,445,rose,rose-obs,fall,obs,179,rose-obs-445,0,0,1,no bv,2019
1776,2017,446,rose,rose-obs,fall,obs,237,rose-obs-446,0,0,1,no bv,2019
1777,2017,425,hailbuf,hailbuf-obs,fall,obs,106,hailbuf-obs-425,0,0,1,no bv,2019
1778,2017,1017,hailbuf,hailbuf-obs,fall,obs,62,hailbuf-obs-1017,0,0,1,no bv,2019
1779,2017,433,hailbuf,hailbuf-obs,fall,obs,102,hailbuf-obs-433,0,0,1,no bv,2019
1780,2017,431,hailbuf,hailbuf-obs,fall,obs,95,hailbuf-obs-431,0,0,1,no bv,2019
1781,2017,6,ghole,ghole-obs,fall,obs,255,ghole-obs-6,0,0,1,no bv,2019
1782,2017,415,ghole,ghole-obs,fall,obs,210,ghole-obs-415,0,0,1,no bv,2019
1783,2017,79716,ghole,ghole-obs,fall,obs,241,ghole-obs-79716,0,0,1,no bv,2019
1784,2017,449,glen,glen-obs,fall,obs,108,glen-obs-449,0,0,1,no bv,2019
1785,2017,452,glen,glen-obs,fall,obs,98,glen-obs-452,0,0,1,no bv,2019
1786,2017,459,glen,glen-obs,fall,obs,122,glen-obs-459,0,0,1,no bv,2019
1787,2017,457,glen,glen-obs,fall,obs,70,glen-obs-457,0,0,1,no bv,2019
1788,2017,455,glen,glen-obs,fall,obs,157,glen-obs-455,0,0,1,no bv,2019
1789,2017,418,ghole,ghole-obs,fall,obs,159,ghole-obs-418,0,0,1,no bv,2019
1790,2017,339,lb1,lb1-obs,fall,obs,273,lb1-obs-339,0,0,1,no bv,2019
1791,2017,341,lb1,lb1-obs,fall,obs,317,lb1-obs-341,0,0,1,no bv,2019
1792,2017,343,lb1,lb1-obs,fall,obs,311,lb1-obs-343,0,0,1,no bv,2019
1793,2017,3,lb2,lb2-obs,fall,obs,201,lb2-obs-3,0,0,1,no bv,2019
1794,2017,36415,lb2,lb2-obs,fall,obs,197,lb2-obs-36415,0,0,1,no bv,2019
1795,2017,362,lb2,lb2-obs,fall,obs,274,lb2-obs-362,0,0,1,no bv,2019
1796,2017,363,lb2,lb2-obs,fall,obs,281,lb2-obs-363,0,0,1,no bv,2019
1797,2017,466,lb2,lb2-obs,fall,obs,123,lb2-obs-466,0,0,1,no bv,2019
1798,2017,866,lb2,lb2-obs,fall,obs,183,lb2-obs-866,0,0,1,no bv,2019
1799,2017,359,lb2,lb2-obs,fall,obs,171,lb2-obs-359,0,0,1,no bv,2019
1800,2017,324,lb3,lb3-obs,fall,obs,246,lb3-obs-324,0,0,1,no bv,2019
1801,2017,327,lb3,lb3-obs,fall,obs,171,lb3-obs-327,0,0,1,no bv,2019
1802,2017,3,lb3,lb3-obs,fall,obs,145,lb3-obs-3,0,0,1,no bv,2019
1803,2017,336,lb3,lb3-obs,fall,obs,349,lb3-obs-336,0,0,1,no bv,2019
1804,2017,333,lb3,lb3-obs,fall,obs,203,lb3-obs-333,0,0,1,no bv,2019
1805,2017,567,elk,elk-dx,fall,dx,340,elk-dx-567,1,1,0,no bv,2019
1806,2017,5,elk,elk-dx,fall,dx,199,elk-dx-5,1,1,0,no bv,2019
1807,2017,573,elk,elk-dx,fall,dx,330,elk-dx-573,1,1,0,no bv,2019
1808,2017,576,elk,elk-dx,fall,dx,322,elk-dx-576,1,1,0,no bv,2019
1809,2017,5,elk,elk-dx,fall,dx,283,elk-dx-5,1,1,0,no bv,2019
1810,2017,532,elk,elk-dx,fall,dx,318,elk-dx-532,1,1,0,no bv,2019
1811,2017,585,elk,elk-dx,fall,dx,498,elk-dx-585,1,1,0,no bv,2019
1812,2017,588,elk,elk-dx,fall,dx,446,elk-dx-588,1,1,0,no bv,2019
1813,2017,591,elk,elk-dx,fall,dx,440,elk-dx-591,1,1,0,no bv,2019
1814,2017,594,elk,elk-dx,fall,dx,465,elk-dx-594,1,1,0,no bv,2019
1815,2017,597,elk,elk-dx,fall,dx,445,elk-dx-597,1,1,0,no bv,2019
1816,2017,3,elk,elk-dx,fall,dx,350,elk-dx-3,1,1,0,no bv,2019
1817,2017,4,elk,elk-dx,fall,dx,326,elk-dx-4,1,1,0,no bv,2019
1818,2017,6,elk,elk-dx,fall,dx,264,elk-dx-6,1,1,0,no bv,2019
1819,2017,9,elk,elk-dx,fall,dx,423,elk-dx-9,1,1,0,no bv,2019
1820,2017,312,elk,elk-dx,fall,dx,363,elk-dx-312,1,1,0,no bv,2019
1821,2017,315,elk,elk-dx,fall,dx,246,elk-dx-315,1,1,0,no bv,2019
1822,2017,318,elk,elk-dx,fall,dx,310,elk-dx-318,1,1,0,no bv,2019
1823,2017,321,elk,elk-dx,fall,dx,134,elk-dx-321,1,1,0,no bv,2019
1824,2017,561,elk,elk-dx,fall,dx,389,elk-dx-561,1,1,0,no bv,2019
1825,2017,561,elk,elk-dx,fall,dx,398,elk-dx-561,1,1,0,no bv,2019
1826,2017,564,elk,elk-dx,fall,dx,326,elk-dx-564,1,1,0,no bv,2019
1827,2017,5,elk,elk-dc,fall,dc,153,elk-dc-5,1,1,1,no bv,2019
1828,2017,543,elk,elk-dc,fall,dc,152,elk-dc-543,1,1,1,no bv,2019
1829,2017,546,elk,elk-dc,fall,dc,104,elk-dc-546,1,1,1,no bv,2019
1830,2017,552,elk,elk-dc,fall,dc,80,elk-dc-552,1,1,1,no bv,2019
1831,2017,555,elk,elk-dc,fall,dc,90,elk-dc-555,1,1,1,no bv,2019
1832,2017,55617,elk,elk-dc,fall,dc,96,elk-dc-55617,1,1,1,no bv,2019
1833,2017,559,elk,elk-dc,fall,dc,102,elk-dc-559,1,1,1,no bv,2019
1834,2017,519,elk,elk-dc,fall,dc,85,elk-dc-519,1,1,1,no bv,2019
1835,2017,522,elk,elk-dc,fall,dc,176,elk-dc-522,1,1,1,no bv,2019
1836,2017,525,elk,elk-dc,fall,dc,139,elk-dc-525,1,1,1,no bv,2019
1837,2017,528,elk,elk-dc,fall,dc,103,elk-dc-528,1,1,1,no bv,2019
1838,2017,531,elk,elk-dc,fall,dc,156,elk-dc-531,1,1,1,no bv,2019
1839,2017,534,elk,elk-dc,fall,dc,274,elk-dc-534,1,1,1,no bv,2019
1840,2017,324,elk,elk-cc,fall,cc,84,elk-cc-324,1,0,1,no bv,2019
1841,2017,327,elk,elk-cc,fall,cc,188,elk-cc-327,1,0,1,no bv,2019
1842,2017,3,elk,elk-cc,fall,cc,101,elk-cc-3,1,0,1,no bv,2019
1843,2017,333,elk,elk-cc,fall,cc,145,elk-cc-333,1,0,1,no bv,2019
1844,2017,336,elk,elk-cc,fall,cc,84,elk-cc-336,1,0,1,no bv,2019
1845,2017,339,elk,elk-cc,fall,cc,132,elk-cc-339,1,0,1,no bv,2019
1846,2017,342,elk,elk-cc,fall,cc,157,elk-cc-342,1,0,1,no bv,2019
1847,2017,345,elk,elk-cc,fall,cc,128,elk-cc-345,1,0,1,no bv,2019
1848,2017,365,elk,elk-cc,fall,cc,146,elk-cc-365,1,0,1,no bv,2019
